Territory,County,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS
RIFT VALLEY,NAKURU,bathing soap,DIVA,1570.4,1,0.365150631,50.59946771,1,50.59946771
RIFT VALLEY,NAKURU,bathing soap,SAWA,8073.505,0.063861754,0.026426136,41.49705288,1,41.49705288
RIFT VALLEY,NAKURU,bodywash,SAWA,394.83,0.003122642,0.001292355,50.01920131,1,50.01920131
RIFT VALLEY,NAKURU,detergent,RAINBOW,308.56,0.164082371,0.780453258,62.60669506,1,62.60669506
RIFT VALLEY,NAKURU,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,NAKURU,dishwashing liquid,USHINDI,12409.6215,0.345490502,0.087150872,62.60669506,1,62.60669506
RIFT VALLEY,NAKURU,dishwashing paste,USHINDI,3984.2,0.110922259,0.027980427,62.60669506,1,62.60669506
RIFT VALLEY,NAKURU,fat,DIRIA,929.5,0.011493605,1,46.67976471,1,46.67976471
RIFT VALLEY,NAKURU,fat,FRYKING,99,0.045306601,0.340206186,48.02422195,0.805555556,38.68617879
RIFT VALLEY,NAKURU,fat,FRYMATE,35378.7,1,0.288300424,41.1726797,1,41.1726797
RIFT VALLEY,NAKURU,fat,MPISHI POA,22803.54067,1,0.352801178,44.90797803,1,44.90797803
RIFT VALLEY,NAKURU,glycerine,DIVA,1483.501569,0.94465155,0.34494494,50.01920131,1,50.01920131
RIFT VALLEY,NAKURU,glycerine,SAWA,6043.177194,0.047801651,0.019780482,50.01920131,1,50.01920131
RIFT VALLEY,NAKURU,handwash,SAWA,106.3708333,0.0008409,0.000348172,50.01920131,0.484600818,24.23934586
RIFT VALLEY,NAKURU,lotion,BELLEZA,3359.150521,1,0.313499294,49.90524051,1,49.90524051
RIFT VALLEY,NAKURU,lotion,FRESCO,2285.318,1,0.33208858,50.1331621,1,50.1331621
RIFT VALLEY,NAKURU,margarine,ONJA,4526.25,1,0.399757121,96.08154674,1,96.08154674
RIFT VALLEY,NAKURU,milking jelly,SAWA,13962.69078,0.110445821,0.045702574,67.7751565,1,67.7751565
RIFT VALLEY,NAKURU,oil,FRESH FRI,147542.959,0.835966438,0.340885554,35.95963703,1,35.95963703
RIFT VALLEY,NAKURU,oil,FRESH ZAIT,17.82,0,0.045454545,46.39791285,0,0
RIFT VALLEY,NAKURU,oil,POPCO,15776.842,0.135113698,0.340211187,45.97764899,1,45.97764899
RIFT VALLEY,NAKURU,oil,SALIT,227479.9605,0.943777601,0.421396111,32.21380624,1,32.21380624
RIFT VALLEY,NAKURU,petroleum jelly,SAWA,360.4425,0.002850633,0.001179798,67.7751565,1,67.7751565
RIFT VALLEY,NAKURU,toilet soap,SAWA,90302.81346,0.714304073,0.295578489,41.49705288,1,41.49705288
RIFT VALLEY,NANDI,bar soap,NDUME,28864.35,0.066917622,0.120472464,28.18658695,0.416342215,11.73526603
RIFT VALLEY,NANDI,bar soap,USHINDI,7090.225,0.197395657,0.049793565,56.68066768,0.197395657,11.18851764
RIFT VALLEY,NANDI,bar soap,WHITEWASH,1086.475,0.00480294,0.057417748,47.00378801,0.126799673,5.960064934
RIFT VALLEY,NANDI,bathing soap,4U,715.5,0.014104583,0.056817279,51.5146075,0.15598549,8.035531279
RIFT VALLEY,NANDI,bathing soap,AFRISENSE,83.0175,0.045598567,0.026013164,59.30135799,0.045598567,2.704056918
RIFT VALLEY,NANDI,bathing soap,DETREX,1778.121,0.027020472,0.055580539,62.82291179,0.209403152,13.15531572
RIFT VALLEY,NANDI,bathing soap,DIVA,70.8,0.044855754,0.016462471,50.59946771,0.044855754,2.269677273
RIFT VALLEY,NANDI,bathing soap,SAWA,1556.095,0.012308368,0.005093398,41.49705288,0.192734573,7.997916758
RIFT VALLEY,NANDI,bodywash,SAWA,118.025,0.000933086,0.000386319,50.01920131,0.298812905,14.94638285
RIFT VALLEY,NANDI,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,NANDI,dishwashing liquid,USHINDI,668.0205,0.018598048,0.004691406,62.60669506,0.053830852,3.370171744
RIFT VALLEY,NANDI,dishwashing paste,USHINDI,662.4,0.01844157,0.004651934,62.60669506,0.166256714,10.4087834
RIFT VALLEY,NANDI,fat,FRYKING,12,0,0.041237113,48.02422195,0,0
RIFT VALLEY,NANDI,fat,FRYMATE,22374,0.632357265,0.182325345,41.1726797,0.632357265,26.03584312
RIFT VALLEY,NANDI,fat,MPISHI POA,5881.394,0.257847664,0.090993007,44.90797803,0.257847664,11.57941722
RIFT VALLEY,NANDI,glycerine,SAWA,963.9793333,0.007624672,0.00315529,50.01920131,0.159506452,7.978385322
RIFT VALLEY,NANDI,handwash,SAWA,203.495,0.001609162,0.000666078,50.01920131,0.927341312,46.38487176
RIFT VALLEY,NANDI,lotion,BELLEZA,456.7847083,0.135828465,0.042630326,49.90524051,0.135828465,6.778552197
RIFT VALLEY,NANDI,lotion,FRESCO,299.7089375,0.131107527,0.043551889,50.1331621,0.131107527,6.572834921
RIFT VALLEY,NANDI,margarine,ONJA,641.25,0.141578744,0.056635019,96.08154674,0.141578744,13.6031047
RIFT VALLEY,NANDI,milking jelly,SAWA,2135.125667,0.01688856,0.006988677,67.7751565,0.152912623,10.36367692
RIFT VALLEY,NANDI,oil,FRESH FRI,24320.85067,0.137791535,0.056191273,35.95963703,0.164829027,5.927191988
RIFT VALLEY,NANDI,oil,FRESH ZAIT,44.55,0.000505732,0.113636364,46.39791285,0.107142857,4.971204948
RIFT VALLEY,NANDI,oil,POPCO,3202.12,0.027301348,0.069050387,45.97764899,0.202062032,9.290337159
RIFT VALLEY,NANDI,oil,SALIT,46504.7005,0.192905196,0.086147808,32.21380624,0.204396879,6.584401449
RIFT VALLEY,NANDI,petroleum jelly,SAWA,42.755,0.000337692,0.000139945,67.7751565,0.118462173,8.028792347
RIFT VALLEY,NANDI,toilet soap,SAWA,5207.604,0.041192181,0.01704549,41.49705288,0.057667571,2.393034252
RIFT VALLEY,NAROK,bar soap,NDUME,0,0,0,28.18658695,0,0
RIFT VALLEY,NAROK,bar soap,USHINDI,6793.15,0.18912493,0.047707253,56.68066768,0.18912493,10.71972732
RIFT VALLEY,NAROK,bar soap,WHITEWASH,1885.45,0.008343494,0.099641772,47.00378801,0.220271803,10.35360913
RIFT VALLEY,NAROK,bathing soap,AFRISENSE,59.14,0.032423992,0.018531255,59.30135799,0.032423992,1.92278676
RIFT VALLEY,NAROK,bathing soap,DETREX,3238.587,0.049213833,0.101231813,62.82291179,0.381397174,23.96048102
RIFT VALLEY,NAROK,bathing soap,DIVA,26.4,0.016575943,0.006138549,50.59946771,0.016575943,0.838733891
RIFT VALLEY,NAROK,bathing soap,SAWA,2809.61,0.022223801,0.009196394,41.49705288,0.3479986,14.4409163
RIFT VALLEY,NAROK,detergent,RAINBOW,0.2,0,0.000505868,62.60669506,0,0
RIFT VALLEY,NAROK,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,NAROK,dishwashing liquid,USHINDI,4553.165917,0.126762575,0.031976187,62.60669506,0.366906107,22.97077877
RIFT VALLEY,NAROK,dishwashing paste,USHINDI,1235,0.034383061,0.008673216,62.60669506,0.309974399,19.40647267
RIFT VALLEY,NAROK,fat,FRYMATE,142,0.003858854,0.001157156,41.1726797,0.003858854,0.158879343
RIFT VALLEY,NAROK,fat,MPISHI POA,2.094333333,0,3.24E-05,44.90797803,0,0
RIFT VALLEY,NAROK,glycerine,DIVA,16.89125,0.010519509,0.003927567,50.01920131,0.011135862,0.557006927
RIFT VALLEY,NAROK,glycerine,SAWA,1089.110646,0.008614473,0.003564869,50.01920131,0.180212883,9.01410447
RIFT VALLEY,NAROK,handwash,SAWA,29.81916667,0.000235368,9.76E-05,50.01920131,0.135640061,6.784607509
RIFT VALLEY,NAROK,lotion,BELLEZA,649.7179792,0.193273822,0.060636201,49.90524051,0.193273822,9.645376565
RIFT VALLEY,NAROK,lotion,FRESCO,325.3072083,0.142309201,0.047271675,50.1331621,0.142309201,7.134410245
RIFT VALLEY,NAROK,margarine,ONJA,211,0.046511628,0.01863546,96.08154674,0.046511628,4.468909151
RIFT VALLEY,NAROK,milking jelly,SAWA,951.0911667,0.007522725,0.003113104,67.7751565,0.068112356,4.616325558
RIFT VALLEY,NAROK,oil,FRESH FRI,19037.62483,0.107856844,0.043984825,35.95963703,0.129020543,4.639531911
RIFT VALLEY,NAROK,oil,SALIT,17124.485,0.071005699,0.031722317,32.21380624,0.075235627,2.423625905
RIFT VALLEY,NAROK,petroleum jelly,SAWA,79.645,0.000629496,0.000260693,67.7751565,0.2208267,14.96656413
RIFT VALLEY,NAROK,toilet soap,SAWA,11197.16319,0.088570213,0.03665047,41.49705288,0.123995111,5.145431665
RIFT VALLEY,NYANDARUA,bar soap,NDUME,3959.2,0.009178805,0.016524695,28.18658695,0.057107889,1.609676479
RIFT VALLEY,NYANDARUA,bar soap,USHINDI,7553.875,0.210303921,0.053049708,56.68066768,0.210303921,11.92016667
RIFT VALLEY,NYANDARUA,bar soap,WHITEWASH,1706.8,0.00755183,0.090200523,47.00378801,0.199371529,9.371217104
RIFT VALLEY,NYANDARUA,bathing soap,AFRISENSE,56.5475,0.030993562,0.017718907,59.30135799,0.030993562,1.837960338
RIFT VALLEY,NYANDARUA,bathing soap,DETREX,949.0625833,0.014422033,0.029665816,62.82291179,0.111767813,7.021579476
RIFT VALLEY,NYANDARUA,bathing soap,DIVA,51.6,0.032626646,0.011998072,50.59946771,0.032626646,1.650890946
RIFT VALLEY,NYANDARUA,bathing soap,SAWA,1587.65,0.012557971,0.005196684,41.49705288,0.196643067,8.160107757
RIFT VALLEY,NYANDARUA,detergent,RAINBOW,35,0.018517533,0.088526912,62.60669506,0.112855104,7.065485109
RIFT VALLEY,NYANDARUA,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,NYANDARUA,dishwashing liquid,USHINDI,1207.476333,0.033616787,0.008479921,62.60669506,0.097301625,6.091733144
RIFT VALLEY,NYANDARUA,dishwashing paste,USHINDI,327.2,0.009109423,0.002297876,62.60669506,0.082124391,5.141536726
RIFT VALLEY,NYANDARUA,fat,FRYKING,24,0.006249186,0.082474227,48.02422195,0.111111111,5.336024661
RIFT VALLEY,NYANDARUA,fat,FRYMATE,1275.5,0.035902887,0.010394028,41.1726797,0.035902887,1.478218064
RIFT VALLEY,NYANDARUA,fat,MPISHI POA,4011.2895,0.175830739,0.062059997,44.90797803,0.175830739,7.896202979
RIFT VALLEY,NYANDARUA,glycerine,DIVA,65.39926389,0.041415849,0.015206688,50.01920131,0.043842461,2.192964877
RIFT VALLEY,NYANDARUA,glycerine,SAWA,478.2288264,0.003782335,0.001565335,50.01920131,0.079125616,3.957800136
RIFT VALLEY,NYANDARUA,handwash,SAWA,10.275,8.08E-05,3.36E-05,50.01920131,0.046547981,2.328292835
RIFT VALLEY,NYANDARUA,lotion,BELLEZA,504.1962917,0.149945135,0.047055105,49.90524051,0.149945135,7.483048015
RIFT VALLEY,NYANDARUA,lotion,FRESCO,343.4351667,0.150241904,0.04990592,50.1331621,0.150241904,7.53210172
RIFT VALLEY,NYANDARUA,margarine,ONJA,271.25,0.059824339,0.023956723,96.08154674,0.059824339,5.748014976
RIFT VALLEY,NYANDARUA,milking jelly,SAWA,2556.225056,0.0202195,0.008367017,67.7751565,0.18307166,12.4077104
RIFT VALLEY,NYANDARUA,oil,FRESH FRI,27526.9935,0.155957499,0.063598795,35.95963703,0.186559522,6.708612706
RIFT VALLEY,NYANDARUA,oil,POPCO,2063.496,0.017539086,0.044497145,45.97764899,0.129809832,5.968350896
RIFT VALLEY,NYANDARUA,oil,SALIT,22080.98567,0.091570386,0.040904005,32.21380624,0.097025386,3.125556997
RIFT VALLEY,NYANDARUA,petroleum jelly,SAWA,81.06875,0.000640758,0.000265354,67.7751565,0.224777404,15.23432376
RIFT VALLEY,NYANDARUA,toilet soap,SAWA,13178.02367,0.104239023,0.043134208,41.49705288,0.145930882,6.055701529
RIFT VALLEY,SAMBURU,bathing soap,DETREX,0.48,7.29E-06,1.50E-05,62.82291179,5.65E-05,0.00355125
RIFT VALLEY,SAMBURU,bathing soap,SAWA,1.35,1.02E-05,4.42E-06,41.49705288,0.000159319,0.006611256
RIFT VALLEY,SAMBURU,dishwashing liquid,USHINDI,19.736,0.000549461,0.000138603,62.60669506,0.001590379,0.099568366
RIFT VALLEY,SAMBURU,fat,MPISHI POA,10,0.000346718,0.000154713,44.90797803,0.000346718,0.015570394
RIFT VALLEY,SAMBURU,margarine,ONJA,5,0.00099431,0.000441599,96.08154674,0.00099431,0.095534875
RIFT VALLEY,SAMBURU,milking jelly,SAWA,7.462,5.85E-05,2.44E-05,67.7751565,0.000529861,0.035911405
RIFT VALLEY,SAMBURU,oil,FRESH FRI,245.929,0.001383334,0.000568198,35.95963703,0.001654772,0.059504998
RIFT VALLEY,SAMBURU,oil,SALIT,12.474,7.39E-06,2.31E-05,32.21380624,7.83E-06,0.000252364
RIFT VALLEY,SAMBURU,toilet soap,SAWA,7.883666667,6.19E-05,2.58E-05,41.49705288,8.66E-05,0.003593506
RIFT VALLEY,TRANS NZOIA,bar soap,NDUME,12401.6,0.028751231,0.051761128,28.18658695,0.178881894,5.04207007
RIFT VALLEY,TRANS NZOIA,bar soap,USHINDI,6908.95,0.192348864,0.048520498,56.68066768,0.192348864,10.90246205
RIFT VALLEY,TRANS NZOIA,bar soap,WHITEWASH,212.825,0.000931474,0.01124732,47.00378801,0.02459131,1.155884716
RIFT VALLEY,TRANS NZOIA,bathing soap,4U,471,0.009244018,0.037401731,51.5146075,0.102231505,5.266415849
RIFT VALLEY,TRANS NZOIA,bathing soap,AFRISENSE,210.7775,0.116091023,0.06604619,59.30135799,0.116091023,6.884355334
RIFT VALLEY,TRANS NZOIA,bathing soap,DETREX,2605.646,0.03959561,0.081447331,62.82291179,0.306857905,19.27770707
RIFT VALLEY,TRANS NZOIA,bathing soap,DIVA,96,0.060906457,0.022321995,50.59946771,0.060906457,3.081834328
RIFT VALLEY,TRANS NZOIA,bathing soap,SAWA,3292.025,0.026039753,0.010775431,41.49705288,0.40775193,16.92050339
RIFT VALLEY,TRANS NZOIA,bodywash,SAWA,62.115,0.000490832,0.000203314,50.01920131,0.15718479,7.86225764
RIFT VALLEY,TRANS NZOIA,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,TRANS NZOIA,dishwashing liquid,USHINDI,516.48275,0.014379156,0.003627179,62.60669506,0.041619541,2.605661908
RIFT VALLEY,TRANS NZOIA,dishwashing paste,USHINDI,611.6,0.017027271,0.004295173,62.60669506,0.15350635,9.610525249
RIFT VALLEY,TRANS NZOIA,fat,FRYMATE,6976.5,0.197070098,0.05685138,41.1726797,0.197070098,8.113904034
RIFT VALLEY,TRANS NZOIA,fat,MPISHI POA,3128.680667,0.137122281,0.048404861,44.90797803,0.137122281,6.157884387
RIFT VALLEY,TRANS NZOIA,glycerine,DIVA,1.506583333,0.000720512,0.000350312,50.01920131,0.000762728,0.038151057
RIFT VALLEY,TRANS NZOIA,glycerine,SAWA,1601.204583,0.012665189,0.005241051,50.01920131,0.264952966,13.25273576
RIFT VALLEY,TRANS NZOIA,handwash,SAWA,128.9958333,0.001019866,0.000422228,50.01920131,0.587736876,29.3981291
RIFT VALLEY,TRANS NZOIA,lotion,BELLEZA,798.1281875,0.237462558,0.074486874,49.90524051,0.237462558,11.85062608
RIFT VALLEY,TRANS NZOIA,lotion,FRESCO,512.164625,0.224077061,0.074424663,50.1331621,0.224077061,11.2336916
RIFT VALLEY,TRANS NZOIA,margarine,ONJA,687,0.151687566,0.060675646,96.08154674,0.151687566,14.57437592
RIFT VALLEY,TRANS NZOIA,milking jelly,SAWA,2726.662056,0.021567674,0.00892489,67.7751565,0.195278317,13.23501849
RIFT VALLEY,TRANS NZOIA,oil,FRESH FRI,38648.66733,0.218972762,0.089294484,35.95963703,0.261939657,9.419254998
RIFT VALLEY,TRANS NZOIA,oil,POPCO,2099.052,0.017843934,0.045263873,45.97764899,0.132066063,6.072087111
RIFT VALLEY,TRANS NZOIA,oil,SALIT,21843.08767,0.09058334,0.04046331,32.21380624,0.09597954,3.091866292
RIFT VALLEY,TRANS NZOIA,petroleum jelly,SAWA,168.64,0.001333456,0.000551991,67.7751565,0.467775223,31.70353892
RIFT VALLEY,TRANS NZOIA,toilet soap,SAWA,10707.82403,0.084699489,0.035048769,41.49705288,0.118576237,4.920564389
RIFT VALLEY,TURKANA,bar soap,USHINDI,8444.6,0.235102182,0.059305133,56.68066768,0.235102182,13.32574863
RIFT VALLEY,TURKANA,bar soap,WHITEWASH,2435.5,0.010780969,0.128710671,47.00378801,0.284622184,13.37832078
RIFT VALLEY,TURKANA,bathing soap,AFRISENSE,108.345,0.059573188,0.033949423,59.30135799,0.059573188,3.532770977
RIFT VALLEY,TURKANA,bathing soap,DETREX,3071.812,0.046679506,0.096018757,62.82291179,0.36175666,22.72660673
RIFT VALLEY,TURKANA,bathing soap,DIVA,120,0.076192842,0.027902493,50.59946771,0.076192842,3.855317237
RIFT VALLEY,TURKANA,bathing soap,SAWA,1381.5,0.010927303,0.004521915,41.49705288,0.171108726,7.100507868
RIFT VALLEY,TURKANA,dishwashing paste,USHINDI,181.2,0.005044705,0.00127254,62.60669506,0.045479645,2.847330241
RIFT VALLEY,TURKANA,fat,FRYMATE,12,0.000183755,9.78E-05,41.1726797,0.000183755,0.007565683
RIFT VALLEY,TURKANA,glycerine,DIVA,174.6711667,0.111014694,0.040614676,50.01920131,0.1175192,5.878216524
RIFT VALLEY,TURKANA,glycerine,SAWA,216.2364167,0.001709948,0.000707783,50.01920131,0.035771737,1.78927373
RIFT VALLEY,TURKANA,lotion,BELLEZA,458.6771875,0.136391945,0.042806946,49.90524051,0.136391945,6.806672829
RIFT VALLEY,TURKANA,lotion,FRESCO,254.58825,0.111362943,0.036995224,50.1331621,0.111362943,5.582976471
RIFT VALLEY,TURKANA,margarine,ONJA,36,0.007844004,0.00317951,96.08154674,0.007844004,0.753664014
RIFT VALLEY,TURKANA,milking jelly,SAWA,1481.870333,0.011721243,0.004850447,67.7751565,0.106126632,7.192749107
RIFT VALLEY,TURKANA,oil,FRESH FRI,4325.02,0.024495412,0.009992594,35.95963703,0.029301908,1.053685977
RIFT VALLEY,TURKANA,oil,SALIT,7379.44,0.030573182,0.013670071,32.21380624,0.032394477,1.043549407
RIFT VALLEY,TURKANA,petroleum jelly,SAWA,3.06,2.37E-05,1.00E-05,67.7751565,0.008314169,0.563494137
RIFT VALLEY,TURKANA,toilet soap,SAWA,11363.851,0.08988873,0.037196072,41.49705288,0.125840988,5.222030137
RIFT VALLEY,UASIN GISHU,bar soap,NDUME,61204,0.141892202,0.255449947,28.18658695,0.882812497,24.88347121
RIFT VALLEY,UASIN GISHU,bar soap,USHINDI,8618.425,0.239941563,0.06052588,56.68066768,0.239941563,13.60004798
RIFT VALLEY,UASIN GISHU,bar soap,WHITEWASH,935.8,0.004135244,0.049454915,47.00378801,0.109172196,5.131506753
RIFT VALLEY,UASIN GISHU,bathing soap,4U,4407,0.08749016,0.349956325,51.5146075,0.967571727,49.84407774
RIFT VALLEY,UASIN GISHU,bathing soap,AFRISENSE,233.16,0.128440721,0.073059647,59.30135799,0.128440721,7.616709195
RIFT VALLEY,UASIN GISHU,bathing soap,DETREX,3059.350028,0.046490133,0.09562922,62.82291179,0.360289057,22.63440762
RIFT VALLEY,UASIN GISHU,bathing soap,DIVA,78.2,0.049569056,0.018183125,50.59946771,0.049569056,2.508167837
RIFT VALLEY,UASIN GISHU,bathing soap,SAWA,3491.775,0.027619796,0.011429252,41.49705288,0.432493548,17.94720763
RIFT VALLEY,UASIN GISHU,bodywash,SAWA,40.92583333,0.000323223,0.000133958,50.01920131,0.103509566,5.177465835
RIFT VALLEY,UASIN GISHU,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,UASIN GISHU,dishwashing liquid,USHINDI,1778.007333,0.049500675,0.012486673,62.60669506,0.143276516,8.970069146
RIFT VALLEY,UASIN GISHU,dishwashing paste,USHINDI,841.6,0.023430594,0.005910428,62.60669506,0.211234376,13.22468615
RIFT VALLEY,UASIN GISHU,fat,FRYKING,120,0.056242677,0.412371134,48.02422195,1,48.02422195
RIFT VALLEY,UASIN GISHU,fat,FRYMATE,32509,0.918873611,0.264915287,41.1726797,0.918873611,37.83248885
RIFT VALLEY,UASIN GISHU,fat,MPISHI POA,2640.794833,0.115725137,0.040856617,44.90797803,0.115725137,5.196981908
RIFT VALLEY,UASIN GISHU,glycerine,DIVA,4.504333333,0.002629877,0.001047351,50.01920131,0.002783966,0.139251732
RIFT VALLEY,UASIN GISHU,glycerine,SAWA,3419.319819,0.027046669,0.011192092,50.01920131,0.565810339,28.30138127
RIFT VALLEY,UASIN GISHU,handwash,SAWA,111.025,0.000877715,0.000363406,50.01920131,0.505816836,25.30055413
RIFT VALLEY,UASIN GISHU,hotel soap,HOTEL SOAP,8.4,0.065420561,1,53.14707957,1,53.14707957
RIFT VALLEY,UASIN GISHU,lotion,BELLEZA,1410.594208,0.419822652,0.131646464,49.90524051,0.419822652,20.95135042
RIFT VALLEY,UASIN GISHU,lotion,FRESCO,894.9434375,0.391579131,0.130047764,50.1331621,0.391579131,19.63110004
RIFT VALLEY,UASIN GISHU,margarine,ONJA,2039.25,0.450477821,0.180105984,96.08154674,0.450477821,43.28260585
RIFT VALLEY,UASIN GISHU,milking jelly,SAWA,3560.840056,0.028166108,0.011655315,67.7751565,0.255021945,17.28415225
RIFT VALLEY,UASIN GISHU,oil,FRESH FRI,74051.677,0.419565766,0.17109015,35.95963703,0.501893075,18.0478928
RIFT VALLEY,UASIN GISHU,oil,FRESH ZAIT,17.82,0,0.045454545,46.39791285,0,0
RIFT VALLEY,UASIN GISHU,oil,POPCO,7281.042,0.06227295,0.157008097,45.97764899,0.460892941,21.19077387
RIFT VALLEY,UASIN GISHU,oil,SALIT,58670.05133,0.243379643,0.108683558,32.21380624,0.257878173,8.307237493
RIFT VALLEY,UASIN GISHU,petroleum jelly,SAWA,204.425,0.001616519,0.000669122,67.7751565,0.56707353,38.43349726
RIFT VALLEY,UASIN GISHU,toilet soap,SAWA,25546.0026,0.202071014,0.083616983,41.49705288,0.282892148,11.73919043
RIFT VALLEY,VIHIGA,bar soap,NDUME,6672,0.015468021,0.027847233,28.18658695,0.096237582,2.712608979
RIFT VALLEY,VIHIGA,bar soap,USHINDI,242.8,0.006759682,0.001705147,56.68066768,0.006759682,0.383143283
RIFT VALLEY,VIHIGA,bar soap,WHITEWASH,146.8,0.000638893,0.007758048,47.00378801,0.016867041,0.792814838
RIFT VALLEY,VIHIGA,bathing soap,4U,354,0.006918104,0.028110855,51.5146075,0.076508739,3.941317667
RIFT VALLEY,VIHIGA,bathing soap,AFRISENSE,8.4,0.004427849,0.002632103,59.30135799,0.004427849,0.262577448
RIFT VALLEY,VIHIGA,bathing soap,DETREX,444.6133333,0.006756381,0.013897732,62.82291179,0.052360572,3.289443616
RIFT VALLEY,VIHIGA,bathing soap,SAWA,45.36,0.000358298,0.000148472,41.49705288,0.005610526,0.232820284
RIFT VALLEY,VIHIGA,bodywash,SAWA,3.11,2.41E-05,1.02E-05,50.01920131,0.007716592,0.385977758
RIFT VALLEY,VIHIGA,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,VIHIGA,dishwashing liquid,USHINDI,117.185,0.003262493,0.000822972,62.60669506,0.009443076,0.591199785
RIFT VALLEY,VIHIGA,dishwashing paste,USHINDI,66,0.001837475,0.000463508,62.60669506,0.016565433,1.037107041
RIFT VALLEY,VIHIGA,fat,FRYMATE,280,0.007760112,0.002281715,41.1726797,0.007760112,0.319504613
RIFT VALLEY,VIHIGA,glycerine,SAWA,23.90858333,0.000188615,7.83E-05,50.01920131,0.003945786,0.197365072
RIFT VALLEY,VIHIGA,handwash,SAWA,18.5,0.000145833,6.06E-05,50.01920131,0.084041642,4.203695804
RIFT VALLEY,VIHIGA,lotion,BELLEZA,20.916875,0.006050001,0.001952108,49.90524051,0.006050001,0.301926779
RIFT VALLEY,VIHIGA,lotion,FRESCO,16.135875,0.007017391,0.002344768,50.1331621,0.007017391,0.351803997
RIFT VALLEY,VIHIGA,margarine,ONJA,90,0.019775728,0.007948775,96.08154674,0.019775728,1.900082513
RIFT VALLEY,VIHIGA,milking jelly,SAWA,474.986,0.003756684,0.001554721,67.7751565,0.034013818,2.305291816
RIFT VALLEY,VIHIGA,oil,FRESH FRI,4494.354,0.025454856,0.010383826,35.95963703,0.030449615,1.094957094
RIFT VALLEY,VIHIGA,oil,FRESH ZAIT,267.3,0.004720162,0.681818182,46.39791285,1,46.39791285
RIFT VALLEY,VIHIGA,oil,POPCO,2770.948,0.023604593,0.059752611,45.97764899,0.174701704,8.032373634
RIFT VALLEY,VIHIGA,oil,SALIT,7605.698,0.031511934,0.014089204,32.21380624,0.033389152,1.075591676
RIFT VALLEY,VIHIGA,toilet soap,SAWA,1616.312,0.012784691,0.0052905,41.49705288,0.017898107,0.74271868
RIFT VALLEY,WEST POKOT,bar soap,NDUME,1476,0.003421882,0.006160449,28.18658695,0.021289969,0.600091555
RIFT VALLEY,WEST POKOT,bar soap,USHINDI,5444.4,0.151575009,0.038235188,56.68066768,0.151575009,8.591372695
RIFT VALLEY,WEST POKOT,bar soap,WHITEWASH,361.95,0.001592302,0.01912824,47.00378801,0.042037452,1.975919484
RIFT VALLEY,WEST POKOT,bathing soap,4U,198,0.003816885,0.015723021,51.5146075,0.042211718,2.174520092
RIFT VALLEY,WEST POKOT,bathing soap,AFRISENSE,198.205,0.10915406,0.062106653,59.30135799,0.10915406,6.472983998
RIFT VALLEY,WEST POKOT,bathing soap,DETREX,1161.224,0.017646055,0.036297561,62.82291179,0.136753329,8.591242294
RIFT VALLEY,WEST POKOT,bathing soap,DIVA,127.6,0.08103353,0.029669651,50.59946771,0.08103353,4.100253492
RIFT VALLEY,WEST POKOT,bathing soap,SAWA,701.02,0.005544636,0.002294573,41.49705288,0.086822487,3.602877345
RIFT VALLEY,WEST POKOT,bodywash,SAWA,82.295,0.000650458,0.000269367,50.01920131,0.208303648,10.4191821
RIFT VALLEY,WEST POKOT,detergent,USHINDI,0,0,0,62.60669506,,
RIFT VALLEY,WEST POKOT,dishwashing liquid,USHINDI,899.2093333,0.025034469,0.00631501,62.60669506,0.072460658,4.536522289
RIFT VALLEY,WEST POKOT,dishwashing paste,USHINDI,607.2,0.016904773,0.004264273,62.60669506,0.152401988,9.54138478
RIFT VALLEY,WEST POKOT,fat,FRYMATE,843,0.023676116,0.006869593,41.1726797,0.023676116,0.974809156
RIFT VALLEY,WEST POKOT,fat,MPISHI POA,1593.962333,0.069814343,0.024660723,44.90797803,0.069814343,3.135220991
RIFT VALLEY,WEST POKOT,glycerine,SAWA,1319.081937,0.01043357,0.004317609,50.01920131,0.218267984,10.91759022
RIFT VALLEY,WEST POKOT,handwash,SAWA,80.19,0.000633807,0.000262477,50.01920131,0.365255494,18.2697881
RIFT VALLEY,WEST POKOT,lotion,BELLEZA,707.6876042,0.21053412,0.06604633,49.90524051,0.21053412,10.50675591
RIFT VALLEY,WEST POKOT,lotion,FRESCO,473.916625,0.207339929,0.068866696,50.1331621,0.207339929,10.39460629
RIFT VALLEY,WEST POKOT,margarine,ONJA,473.25,0.104457825,0.041797306,96.08154674,0.104457825,10.03646936
RIFT VALLEY,WEST POKOT,milking jelly,SAWA,3018.711167,0.023877813,0.009880823,67.7751565,0.216194804,14.65263669
RIFT VALLEY,WEST POKOT,oil,FRESH FRI,10987.14983,0.062242955,0.025384882,35.95963703,0.074456284,2.677420961
