Territory,County,Subcounty,Brand,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,RTM_norm,AWS
LAKE,MIGORI,SUNA EAST,WHITE WASH (PWANI OIL PRODUCTS),2613.175,0.379705205,0.052885698,45.05765285,0.379799866,0.379705205,39.63745172
LAKE,MIGORI,SUNA EAST,,3.105,,,,,,
LAKE,MIGORI,SUNA WEST,4U SOAP,3618,0.080957504,0.056409793,,0.081081081,0.080957504,
LAKE,MIGORI,SUNA WEST,AFRISENSE,152.85,0.512334125,0.041911304,62.1519591,0.5127431,0.512334125,62.91854914
LAKE,MIGORI,SUNA WEST,BELLEZA (PWANI OIL PRODUCTS),295.22675,0.269377729,0.025286003,,0.26957708,0.269377729,
LAKE,MIGORI,SUNA WEST,DETREX,3862.799333,1,0.070138671,64.44629121,1,1,96.66943682
LAKE,MIGORI,SUNA WEST,FRESCO (PWANI OIL PRODUCTS),157.6733958,0.279082083,0.025022921,,0.27933651,0.279082083,
LAKE,MIGORI,SUNA WEST,FRESH FRI,12256.4335,0.304154016,0.026368221,39.98659082,0.304169403,0.304154016,32.15537761
LAKE,MIGORI,SUNA WEST,FRYMATE,72,0.035632476,0.004853551,49.7624333,0.036613272,0.035632476,26.65437538
LAKE,MIGORI,SUNA WEST,MPISHI POA,2458.547,0.986868946,0.168669594,49.67336696,0.986879985,0.986868946,73.8577868
LAKE,MIGORI,SUNA WEST,NDUME,22112.2,0.333505172,0.022792717,15.33899468,0.333505172,0.333505172,12.7851314
LAKE,MIGORI,SUNA WEST,ONJA,60.25,0.046082949,0.006166995,53.79714347,0.046266078,0.046082949,29.37770277
LAKE,MIGORI,SUNA WEST,POPCO,3442.864,0.418140238,0.037361473,42.35977946,0.419276828,0.418140238,38.89221801
LAKE,MIGORI,SUNA WEST,POPCO BAR,1180,0.292620865,0.062151059,,0.297979798,0.292620865,
LAKE,MIGORI,SUNA WEST,SALIT,63319.38133,1,0.052221814,33.40488856,1,1,50.10733284
LAKE,MIGORI,SUNA WEST,SAWA CANDLES,1015.2,0.911278736,0.064872326,,0.911310592,0.911278736,
LAKE,MIGORI,SUNA WEST,SAWA GLYCERIN,3066.372076,1,0.098108432,,1,1,
LAKE,MIGORI,SUNA WEST,SAWA HANDWASH,45.22666667,0.102505875,0.012050384,,0.104639482,0.102505875,
LAKE,MIGORI,SUNA WEST,SAWA MILKING JELLY,1279.824,0.279021894,0.030353952,,0.279035255,0.279021894,
LAKE,MIGORI,SUNA WEST,SAWA PETROLLEUM JELLY,48.7475,0.147627643,0.016900952,66.6946847,0.147847383,0.147627643,43.19332146
LAKE,MIGORI,SUNA WEST,SAWA SOAP,10948.737,0.224753826,0.036989397,,0.22475494,0.224753826,
LAKE,MIGORI,SUNA WEST,USHINDI BAR,1797.225,0.288445793,0.021747325,54.97061151,0.288505761,0.288445793,43.34134738
LAKE,MIGORI,SUNA WEST,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,MIGORI,SUNA WEST,USHINDI LIQUID DISHWASH,376.48275,0.267884705,0.023855067,,0.26799206,0.267884705,
LAKE,MIGORI,SUNA WEST,USHINDI PASTE DISHWASH,594,0.9013058,0.056727023,,0.901365706,0.9013058,
LAKE,MIGORI,SUNA WEST,WHITE WASH (PWANI OIL PRODUCTS),3428.025,0.498153895,0.069376715,45.05765285,0.498230481,0.498153895,44.97447171
LAKE,MIGORI,URIRI,AFRISENSE,18.37,0.060835481,0.005037034,62.1519591,0.061623099,0.060835481,34.85702386
LAKE,MIGORI,URIRI,BELLEZA (PWANI OIL PRODUCTS),152.7927917,0.139283115,0.013086616,,0.139517963,0.139283115,
LAKE,MIGORI,URIRI,DETREX,464.6533333,0.120271056,0.00843693,64.44629121,0.120289276,0.120271056,39.97416911
LAKE,MIGORI,URIRI,FRESCO (PWANI OIL PRODUCTS),80.48016667,0.14227714,0.01277228,,0.142579848,0.14227714,
LAKE,MIGORI,URIRI,FRESH FRI,1528.979,0.037923585,0.003289412,39.98659082,0.037944858,0.037923585,21.50973027
LAKE,MIGORI,URIRI,FRYMATE,12,0.005090354,0.000808925,49.7624333,0.006102212,0.005090354,25.13452504
LAKE,MIGORI,URIRI,MPISHI POA,34,0.01281796,0.002332584,49.67336696,0.013647866,0.01281796,25.4733947
LAKE,MIGORI,URIRI,NDUME,87.6,0.001321219,9.03E-05,15.33899468,0.001321219,0.001321219,7.689763507
LAKE,MIGORI,URIRI,ONJA,23,0.017473118,0.002354206,53.79714347,0.017661739,0.017473118,27.83857559
LAKE,MIGORI,URIRI,POPCO,37.422,0.002609026,0.000406098,42.35977946,0.004557304,0.002609026,21.29040752
LAKE,MIGORI,URIRI,SALIT,1782.049333,0.028089116,0.001469721,33.40488856,0.028143821,0.028089116,17.64075807
LAKE,MIGORI,URIRI,SAWA GLYCERIN,341.0303403,0.111197954,0.01091125,,0.111216229,0.111197954,
LAKE,MIGORI,URIRI,SAWA HANDWASH,1.5425,0.001194378,0.00041099,,0.003568833,0.001194378,
LAKE,MIGORI,URIRI,SAWA MILKING JELLY,270.3956667,0.058935919,0.006413051,,0.058953359,0.058935919,
LAKE,MIGORI,URIRI,SAWA PETROLLEUM JELLY,14.62,0.044094894,0.005068812,66.6946847,0.044341325,0.044094894,36.28823742
LAKE,MIGORI,URIRI,SAWA SOAP,1857.45,0.038128227,0.00627524,,0.038129609,0.038128227,
LAKE,MIGORI,URIRI,USHINDI BAR,337.35,0.054074556,0.004082104,54.97061151,0.054154276,0.054074556,30.45781715
LAKE,MIGORI,URIRI,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,MIGORI,URIRI,USHINDI LIQUID DISHWASH,10.18658333,0.00710553,0.000645452,,0.007251125,0.00710553,
LAKE,MIGORI,URIRI,USHINDI PASTE DISHWASH,13.2,0.019435166,0.001260601,,0.020030349,0.019435166,
LAKE,MIGORI,URIRI,WHITE WASH (PWANI OIL PRODUCTS),11.9,0.001577184,0.000240833,45.05765285,0.001729551,0.001577184,22.59989063
LAKE,MIGORI,,4U SOAP,1980,0.044244217,,,0.044372731,0.044244217,
LAKE,MIGORI,,BELLEZA (PWANI OIL PRODUCTS),9.562,0.008460699,,,0.008731241,0.008460699,
LAKE,MIGORI,,DETREX,167.04,0.043223436,,64.44629121,0.043243251,0.043223436,35.00873572
LAKE,MIGORI,,FRESCO (PWANI OIL PRODUCTS),9.562,0.016593116,,,0.01694018,0.016593116,
LAKE,MIGORI,,POPCO BAR,550,0.132315522,,,0.138888889,0.132315522,
LAKE,MIGORI,,SAWA CANDLES,7.2,0.006106322,,,0.006463196,0.006106322,
LAKE,MIGORI,,SAWA GLYCERIN,167.065,0.05446351,,,0.054482951,0.05446351,
LAKE,MIGORI,,SAWA SOAP,520.698,0.010687432,,,0.010688854,0.010687432,
LAKE,NYAMIRA,BORABU,AFRISENSE,0.385,0.000453244,0.000105567,62.1519591,0.001291502,0.000453244,31.10414958
LAKE,NYAMIRA,BORABU,BELLEZA (PWANI OIL PRODUCTS),4.681395833,0.004002911,0.000400959,,0.00427467,0.004002911,
LAKE,NYAMIRA,BORABU,DETREX,52.88,0.013669127,0.000960167,64.44629121,0.013689554,0.013669127,33.10407013
LAKE,NYAMIRA,BORABU,FRESCO (PWANI OIL PRODUCTS),10.35883333,0.018005296,0.001643957,,0.018351862,0.018005296,
LAKE,NYAMIRA,BORABU,FRESH FRI,2294.420333,0.056920055,0.004936165,39.98659082,0.056940909,0.056920055,22.26933438
LAKE,NYAMIRA,BORABU,FRYMATE,2,0,0.000134821,49.7624333,0.001017035,0,24.88121665
LAKE,NYAMIRA,BORABU,MPISHI POA,2.094333333,0,0.000143683,49.67336696,0.000840682,0,24.83668348
LAKE,NYAMIRA,BORABU,NDUME,450,0.006787083,0.000463849,15.33899468,0.006787083,0.006787083,7.773604364
LAKE,NYAMIRA,BORABU,ONJA,1,0.000576037,0.000102357,53.79714347,0.000767902,0.000576037,26.92956087
LAKE,NYAMIRA,BORABU,POPCO,171.072,0.018916967,0.001856449,42.35977946,0.020833389,0.018916967,21.98120829
LAKE,NYAMIRA,BORABU,SALIT,1133.823167,0.017851134,0.000935106,33.40488856,0.017906416,0.017851134,17.29875944
LAKE,NYAMIRA,BORABU,SAWA CANDLES,10,0.00862069,0.00063901,,0.008976661,0.00862069,
LAKE,NYAMIRA,BORABU,SAWA GLYCERIN,22.48409722,0.007312064,0.000719378,,0.007332475,0.007312064,
LAKE,NYAMIRA,BORABU,SAWA HANDWASH,15.41583333,0.033369152,0.00410746,,0.035667117,0.033369152,
LAKE,NYAMIRA,BORABU,SAWA MILKING JELLY,33.99583333,0.00739359,0.000806289,,0.007411985,0.00739359,
LAKE,NYAMIRA,BORABU,SAWA PETROLLEUM JELLY,1.53,0.004383703,0.000530457,66.6946847,0.004640371,0.004383703,33.63971204
LAKE,NYAMIRA,BORABU,SAWA SOAP,344.6250278,0.007073013,0.001164287,,0.00707444,0.007073013,
LAKE,NYAMIRA,BORABU,USHINDI BAR,219.375,0.035134614,0.002654548,54.97061151,0.035215931,0.035134614,29.416677
LAKE,NYAMIRA,BORABU,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,NYAMIRA,BORABU,USHINDI LIQUID DISHWASH,38.95158333,0.027584349,0.002468088,,0.027726941,0.027584349,
LAKE,NYAMIRA,BORABU,USHINDI PASTE DISHWASH,24.4,0.036440935,0.002330201,,0.037025797,0.036440935,
LAKE,NYAMIRA,BORABU,WHITE WASH (PWANI OIL PRODUCTS),19.425,0.002671037,0.000393125,45.05765285,0.002823237,0.002671037,22.64917709
LAKE,NYAMIRA,KITUTU MASABA,AFRISENSE,0.51,0.000872915,0.000139841,62.1519591,0.001710821,0.000872915,31.13023295
LAKE,NYAMIRA,KITUTU MASABA,BELLEZA (PWANI OIL PRODUCTS),60.95775,0.05540393,0.005220997,,0.055661664,0.05540393,
LAKE,NYAMIRA,KITUTU MASABA,DETREX,337.44,0.087337435,0.006127057,64.44629121,0.087356337,0.087337435,37.8517194
LAKE,NYAMIRA,KITUTU MASABA,DIVA (PWANI OIL PRODUCTS),4.4,0.021372328,0.004000436,54.30539415,0.024663677,0.021372328,28.3133298
LAKE,NYAMIRA,KITUTU MASABA,FRESCO (PWANI OIL PRODUCTS),15.63785417,0.027360989,0.002481743,,0.027704253,0.027360989,
LAKE,NYAMIRA,KITUTU MASABA,FRESH FRI,25168.983,0.624613416,0.054147996,39.98659082,0.624621717,0.624613416,44.96945651
LAKE,NYAMIRA,KITUTU MASABA,FRYKING,24,0.47826087,0.099173554,,0.5,0.47826087,
LAKE,NYAMIRA,KITUTU MASABA,FRYMATE,343,0.173581064,0.023121777,49.7624333,0.174421561,0.173581064,33.51903276
LAKE,NYAMIRA,KITUTU MASABA,MPISHI POA,79.14066667,0.030953022,0.005429477,49.67336696,0.031767682,0.030953022,26.37422431
LAKE,NYAMIRA,KITUTU MASABA,NDUME,28229,0.425761232,0.029097765,15.33899468,0.425761232,0.425761232,14.20024661
LAKE,NYAMIRA,KITUTU MASABA,ONJA,9.75,0.007296467,0.000997978,53.79714347,0.007487042,0.007296467,27.29110082
LAKE,NYAMIRA,KITUTU MASABA,POPCO,806.289,0.096425992,0.008749734,42.35977946,0.09819101,0.096425992,25.2644735
LAKE,NYAMIRA,KITUTU MASABA,POPCO BAR,230,0.050890585,0.012114189,,0.058080808,0.050890585,
LAKE,NYAMIRA,KITUTU MASABA,POPCO LAUNDRY SOAP,100,1,0.255362615,,1,1,
LAKE,NYAMIRA,KITUTU MASABA,SALIT,34399.88467,0.543250046,0.028370845,33.40488856,0.543275754,0.543250046,34.84965152
LAKE,NYAMIRA,KITUTU MASABA,SAWA BODY WASH,6.22,0.043195444,0.01079958,,0.082813714,0.043195444,
LAKE,NYAMIRA,KITUTU MASABA,SAWA CANDLES,703.6,0.631465517,0.044960765,,0.631597846,0.631465517,
LAKE,NYAMIRA,KITUTU MASABA,SAWA GLYCERIN,211.5744236,0.068979145,0.006769314,,0.068998288,0.068979145,
LAKE,NYAMIRA,KITUTU MASABA,SAWA HANDWASH,27.23666667,0.060783806,0.007257052,,0.063016599,0.060783806,
LAKE,NYAMIRA,KITUTU MASABA,SAWA MILKING JELLY,305.6131667,0.066614402,0.007248315,,0.066631699,0.066614402,
LAKE,NYAMIRA,KITUTU MASABA,SAWA PETROLLEUM JELLY,3.25125,0.009605467,0.001127221,66.6946847,0.009860789,0.009605467,33.98797593
LAKE,NYAMIRA,KITUTU MASABA,SAWA SOAP,2232.457861,0.045826374,0.007542173,,0.045827746,0.045826374,
LAKE,NYAMIRA,KITUTU MASABA,USHINDI BAR,969.85,0.155617364,0.011735672,54.97061151,0.155688527,0.155617364,36.03968743
LAKE,NYAMIRA,KITUTU MASABA,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,NYAMIRA,KITUTU MASABA,USHINDI LIQUID DISHWASH,267.1590833,0.190053326,0.016927994,,0.190172095,0.190053326,
LAKE,NYAMIRA,KITUTU MASABA,USHINDI PASTE DISHWASH,150,0.227148497,0.014325006,,0.227617602,0.227148497,
LAKE,NYAMIRA,KITUTU MASABA,WHITE WASH (PWANI OIL PRODUCTS),397.825,0.057676234,0.008051222,45.05765285,0.05782004,0.057676234,25.12758215
LAKE,NYAMIRA,NYARIBARI CHACHE,AFRISENSE,0.77,0.001745831,0.000211133,62.1519591,0.002583004,0.001745831,31.18448634
LAKE,NYAMIRA,NYARIBARI CHACHE,BELLEZA (PWANI OIL PRODUCTS),12.2513125,0.010917031,0.001049318,,0.011186903,0.010917031,
LAKE,NYAMIRA,NYARIBARI CHACHE,DETREX,1.12,0.00026924,2.03E-05,64.44629121,0.000289945,0.00026924,32.24049715
LAKE,NYAMIRA,NYARIBARI CHACHE,FRESCO (PWANI OIL PRODUCTS),0.398416667,0.000353045,6.32E-05,,0.000705841,0.000353045,
LAKE,NYAMIRA,NYARIBARI CHACHE,FRESH FRI,1117.337667,0.027707606,0.002403816,39.98659082,0.027729105,0.027707606,21.1012281
LAKE,NYAMIRA,NYARIBARI CHACHE,MPISHI POA,3.1415,0.000420695,0.000215524,49.67336696,0.001261023,0.000420695,24.8575808
LAKE,NYAMIRA,NYARIBARI CHACHE,NDUME,1100,0.016590646,0.001133853,15.33899468,0.016590646,0.016590646,7.923981176
LAKE,NYAMIRA,NYARIBARI CHACHE,ONJA,2.75,0.001920123,0.000281481,53.79714347,0.00211173,0.001920123,27.00186886
LAKE,NYAMIRA,NYARIBARI CHACHE,POPCO BAR,300,0.06870229,0.015801117,,0.075757576,0.06870229,
LAKE,NYAMIRA,NYARIBARI CHACHE,SALIT,657.1138333,0.010322063,0.000541946,33.40488856,0.010377768,0.010322063,17.04725163
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA CANDLES,25.6,0.02262931,0.001635866,,0.022980251,0.02262931,
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA GLYCERIN,25.07081944,0.008155659,0.00080214,,0.008176053,0.008155659,
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA HANDWASH,3.084166667,0.004769783,0.000821758,,0.007135737,0.004769783,
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA MILKING JELLY,5.4315,0.001165699,0.00012882,,0.00118421,0.001165699,
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA PETROLLEUM JELLY,0.085,0,2.95E-05,66.6946847,0.000257798,0,33.34734235
LAKE,NYAMIRA,NYARIBARI CHACHE,SAWA SOAP,20.54866667,0.000420385,6.94E-05,,0.000421822,0.000420385,
LAKE,NYAMIRA,NYARIBARI CHACHE,USHINDI BAR,10.8,0.001649569,0.000130685,54.97061151,0.001733707,0.001649569,27.57598357
LAKE,NYAMIRA,NYARIBARI CHACHE,USHINDI LIQUID DISHWASH,9.76375,0.0068045,0.00061866,,0.006950139,0.0068045,
LAKE,NYAMIRA,NYARIBARI CHACHE,USHINDI PASTE DISHWASH,2.4,0.003036745,0.0002292,,0.003641882,0.003036745,
LAKE,NYAMIRA,NYARIBARI CHACHE,WHITE WASH (PWANI OIL PRODUCTS),1.05,0,2.13E-05,45.05765285,0.000152607,0,22.52882643
LAKE,NYAMIRA,NYARIBARI MASABA,AFRISENSE,18,0.059593255,0.00493558,62.1519591,0.060381916,0.059593255,34.7798171
LAKE,NYAMIRA,NYARIBARI MASABA,BELLEZA (PWANI OIL PRODUCTS),7.4703125,0.006550218,0.000639828,,0.006821282,0.006550218,
LAKE,NYAMIRA,NYARIBARI MASABA,DETREX,8.72,0.002236766,0.000158333,64.44629121,0.00225743,0.002236766,32.36729689
LAKE,NYAMIRA,NYARIBARI MASABA,FRESCO (PWANI OIL PRODUCTS),4.880604167,0.008296558,0.000774557,,0.00864655,0.008296558,
LAKE,NYAMIRA,NYARIBARI MASABA,FRESH FRI,2395.548333,0.059429817,0.00515373,39.98659082,0.059450615,0.059429817,22.36969118
LAKE,NYAMIRA,NYARIBARI MASABA,FRYMATE,12,0.005090354,0.000808925,49.7624333,0.006102212,0.005090354,25.13452504
LAKE,NYAMIRA,NYARIBARI MASABA,MPISHI POA,75.396,0.029448619,0.005172573,49.67336696,0.030264544,0.029448619,26.29949554
LAKE,NYAMIRA,NYARIBARI MASABA,NDUME,970,0.014629934,0.000999852,15.33899468,0.014629934,0.014629934,7.893905813
LAKE,NYAMIRA,NYARIBARI MASABA,ONJA,0.5,0.000192012,5.12E-05,53.79714347,0.000383951,0.000192012,26.90890145
LAKE,NYAMIRA,NYARIBARI MASABA,POPCO,32.08,0.001957197,0.000348128,42.35977946,0.003906748,0.001957197,21.26279616
LAKE,NYAMIRA,NYARIBARI MASABA,POPCO LAUNDRY SOAP,50,0.375,0.127681307,,0.5,0.375,
LAKE,NYAMIRA,NYARIBARI MASABA,SALIT,2776.804833,0.043800127,0.002290133,33.40488856,0.043853948,0.043800127,18.16558264
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA CANDLES,12.6,0.01095546,0.000805153,,0.011310592,0.01095546,
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA GLYCERIN,32.19408333,0.010478733,0.001030048,,0.010499079,0.010478733,
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA HANDWASH,5.654166667,0.010730078,0.00150652,,0.013081863,0.010730078,
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA MILKING JELLY,37.906,0.008246124,0.000899027,,0.008264504,0.008246124,
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA PETROLLEUM JELLY,0.34,0.000773595,0.000117879,66.6946847,0.001031194,0.000773595,33.398937
LAKE,NYAMIRA,NYARIBARI MASABA,SAWA SOAP,178.6021667,0.003664902,0.000603393,,0.003666333,0.003664902,
LAKE,NYAMIRA,NYARIBARI MASABA,USHINDI BAR,145.4,0.023258521,0.001759413,54.97061151,0.023340838,0.023258521,28.76384086
LAKE,NYAMIRA,NYARIBARI MASABA,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,NYAMIRA,NYARIBARI MASABA,USHINDI LIQUID DISHWASH,25.48733333,0.017998674,0.001614953,,0.018142672,0.017998674,
LAKE,NYAMIRA,NYARIBARI MASABA,USHINDI PASTE DISHWASH,36.8,0.055268752,0.003514401,,0.055842185,0.055268752,
LAKE,NYAMIRA,NYARIBARI MASABA,WHITE WASH (PWANI OIL PRODUCTS),52.1,0.007420759,0.001054405,45.05765285,0.007572234,0.007420759,22.86318842
LAKE,NYAMIRA,SOTIK,BELLEZA (PWANI OIL PRODUCTS),2.788916667,0.002274381,0.000238869,,0.002546612,0.002274381,
LAKE,NYAMIRA,SOTIK,DETREX,16.4,0.004225003,0.000297783,64.44629121,0.004245626,0.004225003,32.49543137
LAKE,NYAMIRA,SOTIK,FRESCO (PWANI OIL PRODUCTS),6.374666667,0.010944395,0.001011666,,0.011293453,0.010944395,
LAKE,NYAMIRA,SOTIK,FRESH FRI,1013.103333,0.025120752,0.002179568,39.98659082,0.025142309,0.025120752,20.99778865
LAKE,NYAMIRA,SOTIK,SALIT,457.9823333,0.007177011,0.000377715,33.40488856,0.007232893,0.007177011,16.94219154
LAKE,NYAMIRA,SOTIK,SAWA CANDLES,1.8,0.001257184,0.000115022,,0.001615799,0.001257184,
LAKE,NYAMIRA,SOTIK,SAWA GLYCERIN,11.18509028,0.003627176,0.000357866,,0.003647662,0.003627176,
LAKE,NYAMIRA,SOTIK,SAWA HANDWASH,5.14,0.009537633,0.001369523,,0.011892252,0.009537633,
LAKE,NYAMIRA,SOTIK,SAWA MILKING JELLY,16.17766667,0.003508689,0.00038369,,0.003527156,0.003508689,
LAKE,NYAMIRA,SOTIK,SAWA PETROLLEUM JELLY,0.61625,0.001611655,0.000213656,66.6946847,0.001869038,0.001611655,33.4548312
LAKE,NYAMIRA,SOTIK,SAWA SOAP,71.39425,0.001464142,0.0002412,,0.001465576,0.001464142,
LAKE,NYAMIRA,SOTIK,USHINDI BAR,38.3,0.006064474,0.000463449,54.97061151,0.00614824,0.006064474,27.81867358
LAKE,NYAMIRA,SOTIK,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,NYAMIRA,SOTIK,USHINDI LIQUID DISHWASH,24.04783333,0.016973843,0.001523742,,0.017117991,0.016973843,
LAKE,NYAMIRA,SOTIK,USHINDI PASTE DISHWASH,8.2,0.011843304,0.0007831,,0.012443096,0.011843304,
LAKE,NYAMIRA,SOTIK,WHITE WASH (PWANI OIL PRODUCTS),1.75,0.000101754,3.54E-05,45.05765285,0.000254346,0.000101754,22.53341121
LAKE,NYAMIRA,WEST MUGIRANGO,AFRISENSE,0.77,0.001745831,0.000211133,62.1519591,0.002583004,0.001745831,31.18448634
LAKE,NYAMIRA,WEST MUGIRANGO,BELLEZA (PWANI OIL PRODUCTS),31.87333333,0.028839156,0.002729933,,0.029104138,0.028839156,
LAKE,NYAMIRA,WEST MUGIRANGO,DETREX,118.64,0.030693403,0.002154202,64.44629121,0.030713477,0.030693403,34.20122157
LAKE,NYAMIRA,WEST MUGIRANGO,FRESCO (PWANI OIL PRODUCTS),24.8014375,0.043601059,0.003936012,,0.043938592,0.043601059,
LAKE,NYAMIRA,WEST MUGIRANGO,FRESH FRI,4612.825333,0.114457467,0.009923931,39.98659082,0.114477048,0.114457467,24.57005931
LAKE,NYAMIRA,WEST MUGIRANGO,FRYKING,12,0.217391304,0.049586777,,0.25,0.217391304,
LAKE,NYAMIRA,WEST MUGIRANGO,FRYMATE,286,0.144566047,0.019279383,49.7624333,0.145436054,0.144566047,32.07517494
LAKE,NYAMIRA,WEST MUGIRANGO,MPISHI POA,125.202,0.049457958,0.008589533,49.67336696,0.050257062,0.049457958,27.29342679
LAKE,NYAMIRA,WEST MUGIRANGO,NDUME,16728,0.252298483,0.017242815,15.33899468,0.252298483,0.252298483,11.53950243
LAKE,NYAMIRA,WEST MUGIRANGO,ONJA,79.5,0.060867896,0.008137363,53.79714347,0.061048186,0.060867896,30.17309064
LAKE,NYAMIRA,WEST MUGIRANGO,POPCO,910.484,0.109139841,0.009880444,42.35977946,0.110880024,0.109139841,25.80302933
LAKE,NYAMIRA,WEST MUGIRANGO,POPCO BAR,500,0.119592875,0.026335194,,0.126262626,0.119592875,
LAKE,NYAMIRA,WEST MUGIRANGO,SALIT,10754.50133,0.169798603,0.008869631,33.40488856,0.169845332,0.169798603,22.37454769
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA BODY WASH,12.44,0.129586333,0.02159916,,0.165627427,0.129586333,
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA CANDLES,88.8,0.079382184,0.005674411,,0.079712747,0.079382184,
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA GLYCERIN,110.5577014,0.036035067,0.003537289,,0.036054888,0.036035068,
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA HANDWASH,3.083333333,0.00476785,0.000821536,,0.007133809,0.00476785,
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA MILKING JELLY,139.4118333,0.030377473,0.00330647,,0.030395442,0.030377473,
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA PETROLLEUM JELLY,5.3975,0.016116555,0.001871335,66.6946847,0.016370199,0.016116555,34.4222309
LAKE,NYAMIRA,WEST MUGIRANGO,SAWA SOAP,688.0306667,0.014122431,0.002324454,,0.014123847,0.014122431,
LAKE,NYAMIRA,WEST MUGIRANGO,USHINDI BAR,554.9,0.089000466,0.006714569,54.97061151,0.089077242,0.089000466,32.37771577
LAKE,NYAMIRA,WEST MUGIRANGO,USHINDI DETERGENT,0,0,,61.56176694,,0,30.78088347
LAKE,NYAMIRA,WEST MUGIRANGO,USHINDI LIQUID DISHWASH,321.8976667,0.229023657,0.020396394,,0.22913671,0.229023657,
LAKE,NYAMIRA,WEST MUGIRANGO,USHINDI PASTE DISHWASH,96,0.145156392,0.009168004,,0.145675266,0.145156392,
LAKE,NYAMIRA,WEST MUGIRANGO,WHITE WASH (PWANI OIL PRODUCTS),318.4,0.046130812,0.006443811,45.05765285,0.046276379,0.046130812,24.60737253
LAKE,SIAYA,ALEGO USONGA,4U SOAP,594,0.013179129,0.009261309,,0.013311819,0.013179129,
LAKE,SIAYA,ALEGO USONGA,AFRISENSE,151.02,0.506190144,0.04140952,62.1519591,0.506604272,0.506190144,62.5366887
LAKE,SIAYA,ALEGO USONGA,BELLEZA (PWANI OIL PRODUCTS),410.2695625,0.374454148,0.035139355,,0.374624829,0.374454148,
LAKE,SIAYA,ALEGO USONGA,DETREX,2076.757028,0.537620481,0.037708658,64.44629121,0.537630058,0.537620482,66.87079172
LAKE,SIAYA,ALEGO USONGA,DIVA (PWANI OIL PRODUCTS),15.1,0.081552306,0.01372877,54.30539415,0.084641256,0.081552306,31.58142719
LAKE,SIAYA,ALEGO USONGA,DIVA GLYCERIN,161.9178889,0.609022608,0.113015818,,0.609575109,0.609022608,
LAKE,SIAYA,ALEGO USONGA,FRESCO (PWANI OIL PRODUCTS),323.91275,0.573698147,0.051405267,,0.573848597,0.573698147,
LAKE,SIAYA,ALEGO USONGA,FRESH FRI,10474.4745,0.259929945,0.022534554,39.98659082,0.259946309,0.259929945,30.38700776
LAKE,SIAYA,ALEGO USONGA,FRYMATE,539,0.273351998,0.036334221,49.7624333,0.274091025,0.273351998,38.48387722
LAKE,SIAYA,ALEGO USONGA,MPISHI POA,25.132,0.00925528,0.001724191,49.67336696,0.010088181,0.00925528,25.29642441
LAKE,SIAYA,ALEGO USONGA,NDUME,30171.6,0.455060313,0.03110015,15.33899468,0.455060313,0.455060313,14.64966506
LAKE,SIAYA,ALEGO USONGA,ONJA,560.5,0.430299539,0.057370967,53.79714347,0.430408908,0.430299539,50.04745778
LAKE,SIAYA,ALEGO USONGA,POPCO,2348.662,0.284625974,0.025487348,42.35977946,0.286023367,0.284625974,33.23658322
LAKE,SIAYA,ALEGO USONGA,SALIT,40541.72067,0.640253232,0.033436243,33.40488856,0.64027348,0.640253232,38.09003214
LAKE,SIAYA,ALEGO USONGA,SAWA BODY WASH,75.10833333,1,0.13040811,,1,1,
LAKE,SIAYA,ALEGO USONGA,SAWA CANDLES,528.8,0.474497126,0.033790865,,0.474685817,0.474497126,
LAKE,SIAYA,ALEGO USONGA,SAWA GLYCERIN,768.2705069,0.250531649,0.024580779,,0.250547059,0.250531649,
LAKE,SIAYA,ALEGO USONGA,SAWA HANDWASH,185.5641667,0.427973963,0.049442499,,0.429333837,0.427973963,
LAKE,SIAYA,ALEGO USONGA,SAWA MILKING JELLY,1172.8105,0.255689707,0.027815882,,0.255703501,0.255689707,
LAKE,SIAYA,ALEGO USONGA,SAWA PETROLLEUM JELLY,72.86625,0.220796802,0.025263018,66.6946847,0.22099768,0.220796802,48.07331547
