REGION_NAME,BRAND,SKU,MONTH,Sales Value,VOLUME,Price,Total_Sales_Vol,mean,std,Market_Share,Total_brand,z_score,Cleaned_Brand,PED,Cluster
TOTAL KENYA,MPISHI POA,17000G,5,198919.392,1177.966,168.8668366,2851194.371,20512.18972,34456.85521,0.000413148,43,-0.561113996,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,17000G,6,13935.727,81.692,170.5886378,2870682.976,20953.89034,36225.25287,2.85E-05,43,-0.576178127,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,17000G,7,297730.353,1745.316,170.5882218,2972740.118,21858.38322,39031.12823,0.000587107,43,-0.515308374,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,17000G,8,40718.222,238.693,170.5882535,2928757.451,21534.98126,38654.0129,8.15E-05,43,-0.550946374,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,17000G,9,0,,,3025546.282,22411.45394,39406.31795,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,17000G,10,0,,,3023232.678,22067.39181,38632.05256,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,17000G,11,0,,,3148261.661,23671.14031,41910.35407,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,17000G,12,96398.422,584.878,164.8179997,3305889.996,23955.72461,42626.68378,0.00017692,43,-0.548267999,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,2000G,1,5547320.766,16611.992,333.9347121,3138698.253,22260.2713,38598.2423,0.005292637,43,-0.146335143,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,2,4924967.752,15222.94,323.5227723,3220342.714,22678.46982,40805.57207,0.004727118,43,-0.182708621,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,3,3430892.569,10176.939,337.1242148,2974561.478,21554.79332,38752.29003,0.003421324,43,-0.293604696,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,4,3127205.341,8790.044,355.7667449,2927855.784,20474.51597,37140.06227,0.003002212,43,-0.314605611,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,2000G,5,6955229.524,22309.368,311.7627323,2851194.371,20512.18972,34456.85521,0.007824569,43,0.052157351,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,2000G,6,6702279.181,21303.9,314.603391,2870682.976,20953.89034,36225.25287,0.007421196,43,0.009662035,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,2000G,7,4741982.295,14953.383,317.1176914,2972740.118,21858.38322,39031.12823,0.005030168,43,-0.176910085,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,8,5139514.629,16485.609,311.7576444,2928757.451,21534.98126,38654.0129,0.005628875,43,-0.130629963,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,9,4089164.995,13336.074,306.624348,3025546.282,22411.45394,39406.31795,0.004407823,43,-0.230302662,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,10,4279274.217,13724.814,311.7910536,3023232.678,22067.39181,38632.05256,0.004539781,43,-0.215949639,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,11,4387953.717,14163.957,309.7971645,3148261.661,23671.14031,41910.35407,0.004498977,43,-0.226845693,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,2000G,12,4283344.319,13890.088,308.3741672,3305889.996,23955.72461,42626.68378,0.004201618,43,-0.23613464,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,250G,1,37618.633,121.7,309.1095563,3138698.253,22260.2713,38598.2423,3.88E-05,43,-0.573564235,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,2,98737.901,268.637,367.5513835,3220342.714,22678.46982,40805.57207,8.34E-05,43,-0.549185606,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,3,513822.618,1330.727,386.121735,2974561.478,21554.79332,38752.29003,0.000447369,43,-0.521880547,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,250G,4,146384.441,409.581,357.4004678,2927855.784,20474.51597,37140.06227,0.000139891,43,-0.54025044,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,5,157895.751,448.238,352.2587353,2851194.371,20512.18972,34456.85521,0.000157211,43,-0.582292017,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,6,119303.149,378.153,315.4890983,2870682.976,20953.89034,36225.25287,0.000131729,43,-0.567994305,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,7,35348.803,127.863,276.4584203,2972740.118,21858.38322,39031.12823,4.30E-05,43,-0.556748452,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,8,27116.877,105.653,256.659792,2928757.451,21534.98126,38654.0129,3.61E-05,43,-0.55438819,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,9,13211.556,49.332,267.8090489,3025546.282,22411.45394,39406.31795,1.63E-05,43,-0.56747555,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,10,195605.37,625.166,312.8854896,3023232.678,22067.39181,38632.05256,0.000206787,43,-0.555037188,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,250G,11,128860.133,407.665,316.0931966,3148261.661,23671.14031,41910.35407,0.000129489,43,-0.555077041,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,250G,12,133812.956,427.963,312.6741237,3305889.996,23955.72461,42626.68378,0.000129455,43,-0.551949144,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,40G,1,238446.51,558.76,426.7422686,3138698.253,22260.2713,38598.2423,0.000178023,43,-0.562240921,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,40G,2,310949.575,662.053,469.6747466,3220342.714,22678.46982,40805.57207,0.000205585,43,-0.539544373,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,3,560769.593,1245.177,450.3533176,2974561.478,21554.79332,38752.29003,0.000418609,43,-0.524088158,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,4,1029314.724,2203.126,467.2064712,2927855.784,20474.51597,37140.06227,0.000752471,43,-0.491959056,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,5,770438.027,1656.052,465.2257459,2851194.371,20512.18972,34456.85521,0.000580827,43,-0.547239079,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,6,722780.867,1416.142,510.3872825,2870682.976,20953.89034,36225.25287,0.000493312,43,-0.539340565,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,7,807155.693,1569.084,514.4120347,2972740.118,21858.38322,39031.12823,0.000527824,43,-0.519823539,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,8,951444.006,1837.932,517.6709508,2928757.451,21534.98126,38654.0129,0.000627547,43,-0.509573205,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,9,776187.129,1483.975,523.0459603,3025546.282,22411.45394,39406.31795,0.000490482,43,-0.531069129,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,10,402602.377,790.905,509.0401211,3023232.678,22067.39181,38632.05256,0.000261609,43,-0.550746994,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,11,380683.745,751.823,506.3475645,3148261.661,23671.14031,41910.35407,0.000238806,43,-0.546865275,MPISHI POA,-1.585225924,Blue B (Stagnant)
TOTAL KENYA,MPISHI POA,40G,12,217722.297,435.445,499.9995338,3305889.996,23955.72461,42626.68378,0.000131718,43,-0.55177362,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,5000G,1,2499339.376,14038.352,178.0365228,3138698.253,22260.2713,38598.2423,0.004472667,43,-0.21301279,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,5000G,2,28909.164,137.663,209.9995206,3220342.714,22678.46982,40805.57207,4.27E-05,43,-0.552395314,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,5000G,3,28810.179,137.188,210.0050952,2974561.478,21554.79332,38752.29003,4.61E-05,43,-0.552679733,MPISHI POA,-1.585225924,White A (Low Potential)
TOTAL KENYA,MPISHI POA,5000G,4,0,,,2927855.784,20474.51597,37140.06227,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,5,0,,,2851194.371,20512.18972,34456.85521,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,6,0,,,2870682.976,20953.89034,36225.25287,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,7,0,,,2972740.118,21858.38322,39031.12823,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,8,0,,,2928757.451,21534.98126,38654.0129,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,9,0,,,3025546.282,22411.45394,39406.31795,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,10,0,,,3023232.678,22067.39181,38632.05256,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,11,0,,,3148261.661,23671.14031,41910.35407,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,5000G,12,0,,,3305889.996,23955.72461,42626.68378,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,500G,1,14391877.63,39458.283,364.7365404,3138698.253,22260.2713,38598.2423,0.012571544,43,0.445564634,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,2,12135131.41,34784.036,348.8707122,3220342.714,22678.46982,40805.57207,0.010801346,43,0.296664538,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,3,11817801.17,35117.85,336.5183565,2974561.478,21554.79332,38752.29003,0.01180606,43,0.349993682,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,4,8371904.234,25129.959,333.144365,2927855.784,20474.51597,37140.06227,0.008583059,43,0.125348283,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,5,8864172.576,25383.428,349.2110118,2851194.371,20512.18972,34456.85521,0.008902735,43,0.141372109,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,6,9311175.847,27181.24,342.5589063,2870682.976,20953.89034,36225.25287,0.009468562,43,0.171906313,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,7,10931456.36,31393.905,348.2031421,2972740.118,21858.38322,39031.12823,0.010560595,43,0.244305564,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,8,11832496.73,34690.031,341.0921349,2928757.451,21534.98126,38654.0129,0.011844624,43,0.340328177,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,9,7545419.194,22219.724,339.5820395,3025546.282,22411.45394,39406.31795,0.007344037,43,-0.004865462,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,500G,10,8097783.93,24439.212,331.3439046,3023232.678,22067.39181,38632.05256,0.008083801,43,0.061395138,MPISHI POA,-1.585225924,Yellow B (Struggling)
TOTAL KENYA,MPISHI POA,500G,11,7280820.644,21813.751,333.7720617,3148261.661,23671.14031,41910.35407,0.006928824,43,-0.044318149,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,500G,12,7277339.642,21296.982,341.7075547,3305889.996,23955.72461,42626.68378,0.006442133,43,-0.062372729,MPISHI POA,-1.585225924,Yellow A (Resilient)
TOTAL KENYA,MPISHI POA,50G,1,0,,,3138698.253,22260.2713,38598.2423,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,2,0,,,3220342.714,22678.46982,40805.57207,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,3,0,,,2974561.478,21554.79332,38752.29003,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,4,0,,,2927855.784,20474.51597,37140.06227,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,5,0,,,2851194.371,20512.18972,34456.85521,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,6,0,,,2870682.976,20953.89034,36225.25287,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,7,0,,,2972740.118,21858.38322,39031.12823,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,8,0,,,2928757.451,21534.98126,38654.0129,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,9,0,,,3025546.282,22411.45394,39406.31795,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,10,0,,,3023232.678,22067.39181,38632.05256,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,11,0,,,3148261.661,23671.14031,41910.35407,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,MPISHI POA,50G,12,0,,,3305889.996,23955.72461,42626.68378,,43,,MPISHI POA,-1.585225924,Unclassified
TOTAL KENYA,ONJA,500G,1,0,,,3138698.253,22260.2713,38598.2423,,43,,ONJA,-7.92392453,Unclassified
TOTAL KENYA,ONJA,500G,2,0,,,3220342.714,22678.46982,40805.57207,,43,,ONJA,-7.92392453,Unclassified
TOTAL KENYA,ONJA,500G,3,0,,,2974561.478,21554.79332,38752.29003,,43,,ONJA,-7.92392453,Unclassified
TOTAL KENYA,ONJA,500G,4,0,,,2927855.784,20474.51597,37140.06227,,43,,ONJA,-7.92392453,Unclassified
TOTAL KENYA,ONJA,500G,5,0,,,2851194.371,20512.18972,34456.85521,,43,,ONJA,-7.92392453,Unclassified
TOTAL KENYA,ONJA,500G,6,8266.362,17.064,484.4328411,2870682.976,20953.89034,36225.25287,5.94E-06,43,-0.577962186,ONJA,-7.92392453,White A (Low Potential)
TOTAL KENYA,ONJA,500G,7,359530.816,848.566,423.6922243,2972740.118,21858.38322,39031.12823,0.000285449,43,-0.538283626,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,ONJA,500G,8,1324569.616,3095.786,427.8621378,2928757.451,21534.98126,38654.0129,0.001057031,43,-0.477031849,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,ONJA,500G,9,1531420.587,3611.377,424.0544776,3025546.282,22411.45394,39406.31795,0.001193628,43,-0.477082811,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,ONJA,500G,10,874437.588,1991.7,439.0408134,3023232.678,22067.39181,38632.05256,0.000658798,43,-0.519664125,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,ONJA,500G,11,1433126.105,3438.297,416.8127724,3148261.661,23671.14031,41910.35407,0.001092126,43,-0.482764791,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,ONJA,500G,12,1502378.526,3465.017,433.5847489,3305889.996,23955.72461,42626.68378,0.001048134,43,-0.480701424,ONJA,-7.92392453,Blue B (Stagnant)
TOTAL KENYA,FRESH FRI,10000ML,1,36677715.24,146217.687,250.8432187,21070741.1,54027.54127,155704.6305,0.006939371,141,0.59208352,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,2,34113842.58,136196.939,250.4743706,19917810.82,52140.86603,146545.8213,0.006837947,141,0.573582189,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,3,34625244.83,138426.54,250.1344383,21298722.88,56645.53956,169138.2164,0.006499288,141,0.483515803,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,10000ML,4,33136872.55,132785.329,249.5522118,22790975.68,59818.8338,191875.1787,0.005826224,141,0.380281054,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,10000ML,5,35357339.84,143838.399,245.8129407,21888210.24,58058.9131,178255.307,0.006571501,141,0.48121701,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,6,37071505.14,157061.85,236.0312523,22804733.39,60975.22297,200050.4366,0.006887248,141,0.480312009,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,7,31091464.01,125430.62,247.877783,22584974.39,59907.09388,174610.7831,0.00555372,141,0.375254752,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,10000ML,8,45913702.33,193995.165,236.6744673,23590609.47,63586.54843,195473.8568,0.008223406,141,0.66714096,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,9,39225999.47,162945.203,240.731232,23596339.35,62923.57161,201836.1455,0.006905529,141,0.495558569,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,10,45598851.81,188470.623,241.9414288,25098877.56,65876.31904,207070.2938,0.007509126,141,0.592041967,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,11,43840951.93,173623.632,252.5056723,26064767.67,68591.49388,221163.7245,0.006661238,141,0.474906716,FRESH FRI,-5.059759462,Yellow B (Struggling)
TOTAL KENYA,FRESH FRI,10000ML,12,81159293.82,307841.205,263.6401252,30467394.68,80388.90416,272416.418,0.010103956,141,0.834943439,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,1,119465217.5,351992.181,339.3973614,21070741.1,54027.54127,155704.6305,0.016705259,141,1.913653041,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,2,112655626.5,334505.599,336.7824839,19917810.82,52140.86603,146545.8213,0.016794295,141,1.926801668,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,3,115652749.4,345582.907,334.6599241,21298722.88,56645.53956,169138.2164,0.016225522,141,1.708291442,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,4,113815381.1,339999.71,334.7514065,22790975.68,59818.8338,191875.1787,0.014918173,141,1.460224705,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,5,105487333.9,315327.928,334.5321634,21888210.24,58058.9131,178255.307,0.014406291,141,1.443261462,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,6,110224479.8,338480.448,325.6450422,22804733.39,60975.22297,200050.4366,0.014842552,141,1.387176303,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,7,110707448.4,339027.647,326.5440131,22584974.39,59907.09388,174610.7831,0.015011204,141,1.598529874,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,8,114648433,350780.03,326.8385405,23590609.47,63586.54843,195473.8568,0.014869477,141,1.469216837,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,9,109438374.5,336577.724,325.1503789,23596339.35,62923.57161,201836.1455,0.01426398,141,1.355823318,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,10,106014667.3,324376.547,326.8259321,25098877.56,65876.31904,207070.2938,0.012923946,141,1.248369446,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,11,100274887.1,305860.482,327.8451874,26064767.67,68591.49388,221163.7245,0.011734633,141,1.072820548,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,1000ML,12,117024261.3,355725.1,328.9738657,30467394.68,80388.90416,272416.418,0.0116756,141,1.010718069,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,20000ML,1,20460817.98,82868.269,246.9077516,21070741.1,54027.54127,155704.6305,0.00393286,141,0.185227168,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,2,20635545.91,83605.003,246.8219026,19917810.82,52140.86603,146545.8213,0.0041975,141,0.214705112,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,3,24609900.11,100737.547,244.2971944,21298722.88,56645.53956,169138.2164,0.004729746,141,0.260686251,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,4,19378352.94,78069.43,248.2194751,22790975.68,59818.8338,191875.1787,0.003425454,141,0.095117025,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,5,20381197.98,82673.074,246.5276419,21888210.24,58058.9131,178255.307,0.00377706,141,0.138083748,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,6,17997404.36,76370.617,235.6587529,22804733.39,60975.22297,200050.4366,0.003348893,141,0.076957563,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,7,20082186.14,87413.927,229.7366887,22584974.39,59907.09388,174610.7831,0.003870446,141,0.157532271,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,8,21899651.36,91740.027,238.7142459,23590609.47,63586.54843,195473.8568,0.003888837,141,0.144026823,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,9,22023397.14,90655.206,242.9358237,23596339.35,62923.57161,201836.1455,0.003841918,141,0.13739677,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,10,19186471.83,79500.998,241.3362387,25098877.56,65876.31904,207070.2938,0.003167512,141,0.065797361,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,11,28059773.33,107485.275,261.056906,26064767.67,68591.49388,221163.7245,0.004123776,141,0.175859677,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,20000ML,12,51200117.25,195474.667,261.9271235,30467394.68,80388.90416,272416.418,0.006415864,141,0.422462654,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,2000ML,1,153096805.8,506521.478,302.2513604,21070741.1,54027.54127,155704.6305,0.024039092,141,2.906104559,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,2,98084572.93,311598.86,314.7783433,19917810.82,52140.86603,146545.8213,0.015644232,141,1.770490565,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,3,133936942.7,460665.727,290.7464888,21298722.88,56645.53956,169138.2164,0.021628796,141,2.388698404,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,4,152830263.4,565123.653,270.436855,22790975.68,59818.8338,191875.1787,0.024795939,141,2.633508005,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,5,143259552.1,514532.421,278.4266768,21888210.24,58058.9131,178255.307,0.023507286,141,2.560784953,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,6,149577095.8,536907.639,278.5899937,22804733.39,60975.22297,200050.4366,0.023543693,141,2.379062121,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,7,145570514.1,507444.659,286.8697335,22584974.39,59907.09388,174610.7831,0.022468242,141,2.563058004,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,8,156270597.9,569518.986,274.3904975,23590609.47,63586.54843,195473.8568,0.024141767,141,2.588235817,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,9,159291167.1,572065.567,278.4491434,23596339.35,62923.57161,201836.1455,0.024243827,141,2.522551122,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,10,147932581.7,517515.304,285.8516077,25098877.56,65876.31904,207070.2938,0.020619062,141,2.181090183,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,11,111945792.2,358419.652,312.3316246,26064767.67,68591.49388,221163.7245,0.013751116,141,1.310468788,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,2000ML,12,205304362.7,676086.603,303.6657756,30467394.68,80388.90416,272416.418,0.022190496,141,2.186717318,FRESH FRI,-5.059759462,Green A (Low Competition)
TOTAL KENYA,FRESH FRI,250ML,1,29176209.97,70514.057,413.7644495,21070741.1,54027.54127,155704.6305,0.003346539,141,0.105883272,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,250ML,2,30335799.83,74554.329,406.8952164,19917810.82,52140.86603,146545.8213,0.003743099,141,0.152945084,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,250ML,3,27942210.18,68497.835,407.9283699,21298722.88,56645.53956,169138.2164,0.003216054,141,0.070074615,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,250ML,4,25698637.5,62947.651,408.2541142,22790975.68,59818.8338,191875.1787,0.002761955,141,0.016306524,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,250ML,5,24709545.59,60989.782,405.1423826,21888210.24,58058.9131,178255.307,0.002786422,141,0.016441973,FRESH FRI,-5.059759462,Blue A (Positive Momentum)
TOTAL KENYA,FRESH FRI,250ML,6,21949699.68,55432.786,395.9696286,22804733.39,60975.22297,200050.4366,0.002430758,141,-0.027705198,FRESH FRI,-5.059759462,Blue B (Stagnant)
TOTAL KENYA,FRESH FRI,250ML,7,21501164.1,54798.269,392.3694032,22584974.39,59907.09388,174610.7831,0.002426315,141,-0.029258358,FRESH FRI,-5.059759462,Blue B (Stagnant)
TOTAL KENYA,FRESH FRI,250ML,8,21723802.56,54459.752,398.896465,23590609.47,63586.54843,195473.8568,0.002308535,141,-0.046690624,FRESH FRI,-5.059759462,Blue B (Stagnant)
